clip_id,event_id,wav_path,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,travel_direction,microphone,channel,split
2019-11-12-09-00_Schleusinger-Allee_70Kmh_2985517_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2985517_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_2985517_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,2985517,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_29894399_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_29894399,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_29894399_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,29894399,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_2993357_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_2993357_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_2993357_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,2993357,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_29990399_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_29990399,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_29990399_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,29990399,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3061304_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3061304_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3061304_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3061304,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3063544_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3063544_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3063544_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3063544,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_30814719_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_30814719,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_30814719_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,30814719,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3088482_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3088482_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3088482_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3088482,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3101997_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3101997_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3101997_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3101997,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3106253_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3106253_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3106253_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3106253,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3120639_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3120639,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3120639_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,3120639,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3127458_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3127458_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3127458_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3127458,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_31347200_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_31347200,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_31347200_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,31347200,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3135597_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3135597_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3135597_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3135597,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_31443200_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_31443200,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_31443200_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,31443200,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3170765_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3170765_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3170765_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3170765,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3188120_M_W_TR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3188120_M_W_TR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3188120_M_W_TR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3188120,M,W,T,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3190040_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3190040_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3190040_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3190040,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3193880_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3193880_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3193880_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3193880,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3210264_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3210264_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3210264_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3210264,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_32120319_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_32120319,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_32120319_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,32120319,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3216639_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3216639,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3216639_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,3216639,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_32216319_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_32216319,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_32216319_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,32216319,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_32312319_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_32312319,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_32312319_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,32312319,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3234840_M_W_TL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3234840_M_W_TL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3234840_M_W_TL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3234840,M,W,T,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3238808_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3238808_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3238808_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3238808,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3254528_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3254528_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3254528_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3254528,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3257496_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3257496_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3257496_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3257496,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3274760_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3274760_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3274760_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3274760,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3276872_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3276872_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3276872_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3276872,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3304376_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3304376_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3304376_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3304376,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3312639_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3312639,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3312639_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,3312639,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3319544_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3319544_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3319544_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3319544,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3336056_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3336056_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3336056_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3336056,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3344504_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3344504_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3344504_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3344504,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_33533439_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_33533439,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_33533439_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,33533439,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3360248_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3360248_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3360248_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3360248,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_33629439_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_33629439,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_33629439_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,33629439,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3365864_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3365864_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3365864_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3365864,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3377144_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3377144_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3377144_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3377144,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3379400_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3379400_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3379400_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3379400,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3408639_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3408639,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3408639_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,3408639,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3424904_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3424904_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3424904_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3424904,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3439496_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3439496_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3439496_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3439496,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3452072_M_W_TR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3452072_M_W_TR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3452072_M_W_TR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3452072,M,W,T,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_34526720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_34526720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_34526720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,34526720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3453944_M_W_CR_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3453944_M_W_CR,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3453944_M_W_CR_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3453944,M,W,C,R,R2L,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_34622720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_34622720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_34622720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,34622720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3464312_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3464312_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3464312_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3464312,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_34718720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_34718720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_34718720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,34718720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_34814720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_34814720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_34814720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,34814720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3490424_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3490424_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3490424_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3490424,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_34910720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_34910720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_34910720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,34910720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_35006720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_35006720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_35006720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,35006720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3503768_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3503768_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3503768_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3503768,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3504639_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3504639,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3504639_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,3504639,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3506984_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3506984_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3506984_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3506984,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_35102720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_35102720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_35102720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,35102720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_35198720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_35198720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_35198720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,35198720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_35294720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_35294720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_35294720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,35294720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3535448_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3535448_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3535448_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3535448,M,W,C,L,L2R,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_35390720_SE_CH34-BG,2019-11-12-09-00_Schleusinger-Allee_70Kmh_35390720,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_35390720_SE_CH34-BG.wav,True,2019-11-12-09-00,Schleusinger-Allee,70,35390720,None,None,none,none,none,SE,CH34,unknown
2019-11-12-09-00_Schleusinger-Allee_70Kmh_3544328_M_W_CL_SE_CH34,2019-11-12-09-00_Schleusinger-Allee_70Kmh_3544328_M_W_CL,D:\Antigravity\DopplerLab\IDMT_experiments\IDMT_Traffic\audio\2019-11-12-09-00_Schleusinger-Allee_70Kmh_3544328_M_W_CL_SE_CH34.wav,False,2019-11-12-09-00,Schleusinger-Allee,70,3544328,M,W,C,L,L2R,SE,CH34,unknown
